REF_DATE,GEO,DGUID,Statistics,Characteristics,"Income, consumption and savings",UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2008,Manitoba,2016A000246,Value,All households,Alcoholic beverages and tobacco,Dollars,81,millions,6,v116886567,8.1.1.10,1379,,,,0
2008,Manitoba,2016A000246,Value,All households,Clothing and footwear,Dollars,81,millions,6,v116886568,8.1.1.11,1226,,,,0
2008,Manitoba,2016A000246,Value,All households,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v116886569,8.1.1.12,6479,,,,0
2008,Manitoba,2016A000246,Value,All households,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v116886570,8.1.1.13,1752,,,,0
2008,Manitoba,2016A000246,Value,All households,Health,Dollars,81,millions,6,v116886571,8.1.1.14,1098,,,,0
2008,Manitoba,2016A000246,Value,All households,Transport,Dollars,81,millions,6,v116886572,8.1.1.15,4427,,,,0
2008,Manitoba,2016A000246,Value,All households,Communications,Dollars,81,millions,6,v116886573,8.1.1.16,743,,,,0
2008,Manitoba,2016A000246,Value,All households,Recreation and culture,Dollars,81,millions,6,v116886574,8.1.1.17,3170,,,,0
2008,Manitoba,2016A000246,Value,All households,Education,Dollars,81,millions,6,v116886575,8.1.1.18,308,,,,0
2008,Manitoba,2016A000246,Value,All households,"Food, beverage and accommodation services",Dollars,81,millions,6,v116886576,8.1.1.19,1997,,,,0
2008,Manitoba,2016A000246,Value,All households,Insurance and financial services,Dollars,81,millions,6,v116886577,8.1.1.20,2308,,,,0
2008,Manitoba,2016A000246,Value,All households,Miscellaneous goods and services,Dollars,81,millions,6,v116886578,8.1.1.21,1584,,,,0
2008,Manitoba,2016A000246,Value,All households,Social transfers in kind (STiK),Dollars,81,millions,6,v1059426531,8.1.1.29,9860,,,,0
2008,Manitoba,2016A000246,Value,All households,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1059426532,8.1.1.30,3044,,,,0
2008,Manitoba,2016A000246,Value,All households,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1059426533,8.1.1.31,4767,,,,0
2008,Manitoba,2016A000246,Value,All households,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1059426534,8.1.1.32,2049,,,,0
2008,Manitoba,2016A000246,Value,All households,Household actual final consumption,Dollars,81,millions,6,v1059426535,8.1.1.33,39149,,,,0
2008,Manitoba,2016A000246,Value,All households,Change in pension entitlements,Dollars,81,millions,6,v116886579,8.1.1.22,1668,,,,0
2008,Manitoba,2016A000246,Value,All households,Household net saving,Dollars,81,millions,6,v116886580,8.1.1.23,-93,,,,0
2008,Manitoba,2016A000246,Value,Lowest income quintile,Household disposable income,Dollars,81,millions,6,v1143393103,8.1.2.1,1770,,,,0
2008,Manitoba,2016A000246,Value,Lowest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143393122,8.1.2.8,3462,,,,0
2008,Manitoba,2016A000246,Value,Second income quintile,Household disposable income,Dollars,81,millions,6,v1143394951,8.1.3.1,4318,,,,0
2008,Manitoba,2016A000246,Value,Second income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143394970,8.1.3.8,5478,,,,0
2008,Manitoba,2016A000246,Value,Third income quintile,Household disposable income,Dollars,81,millions,6,v1143396799,8.1.4.1,5366,,,,0
2008,Manitoba,2016A000246,Value,Third income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143396818,8.1.4.8,5980,,,,0
2008,Manitoba,2016A000246,Value,Fourth income quintile,Household disposable income,Dollars,81,millions,6,v1143398647,8.1.5.1,6432,,,,0
2008,Manitoba,2016A000246,Value,Fourth income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143398666,8.1.5.8,6984,,,,0
2008,Manitoba,2016A000246,Value,Highest income quintile,Household disposable income,Dollars,81,millions,6,v1143400495,8.1.6.1,9640,,,,0
2008,Manitoba,2016A000246,Value,Highest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143400514,8.1.6.8,7384,,,,0
2008,Manitoba,2016A000246,Value,Less than 35 years,Household disposable income,Dollars,81,millions,6,v1143402343,8.1.7.1,5245,,,,0
2008,Manitoba,2016A000246,Value,Less than 35 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143402362,8.1.7.8,5640,,,,0
2008,Manitoba,2016A000246,Value,35 to 44 years,Household disposable income,Dollars,81,millions,6,v1143404191,8.1.8.1,5389,,,,0
2008,Manitoba,2016A000246,Value,35 to 44 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143404210,8.1.8.8,6294,,,,0
2008,Manitoba,2016A000246,Value,45 to 54 years,Household disposable income,Dollars,81,millions,6,v1143406039,8.1.9.1,7482,,,,0
2008,Manitoba,2016A000246,Value,45 to 54 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143406058,8.1.9.8,7863,,,,0
2008,Manitoba,2016A000246,Value,55 to 64 years,Household disposable income,Dollars,81,millions,6,v1143407887,8.1.10.1,4615,,,,0
2008,Manitoba,2016A000246,Value,55 to 64 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143407906,8.1.10.8,5136,,,,0
2008,Manitoba,2016A000246,Value,65 years and over,Household disposable income,Dollars,81,millions,6,v1143409735,8.1.11.1,4795,,,,0
2008,Manitoba,2016A000246,Value,65 years and over,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143409754,8.1.11.8,4355,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Household disposable income,Dollars,81,millions,6,v116886650,9.1.1.1,27387,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Compensation of employees,Dollars,81,millions,6,v116886651,9.1.1.2,22820,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Net mixed income,Dollars,81,millions,6,v116886652,9.1.1.3,6126,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Property income received,Dollars,81,millions,6,v116886653,9.1.1.4,4623,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Less: property income paid,Dollars,81,millions,6,v116886654,9.1.1.5,1628,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Current transfers received,Dollars,81,millions,6,v116886655,9.1.1.6,7050,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Less: current transfers paid,Dollars,81,millions,6,v116886656,9.1.1.7,11604,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Social transfers in kind (STiK),Dollars,81,millions,6,v1059426536,9.1.1.24,8288,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1059426537,9.1.1.25,3066,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1059426538,9.1.1.26,3905,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1059426539,9.1.1.27,1317,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Adjusted household disposable income,Dollars,81,millions,6,v1059426540,9.1.1.28,35675,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v116886657,9.1.1.8,26674,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Food and non-alcoholic beverages,Dollars,81,millions,6,v116886658,9.1.1.9,2404,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Alcoholic beverages and tobacco,Dollars,81,millions,6,v116886659,9.1.1.10,1168,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Clothing and footwear,Dollars,81,millions,6,v116886660,9.1.1.11,1091,,,,0
2008,Saskatchewan,2016A000247,Value,All households,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v116886661,9.1.1.12,5969,,,,0
2008,Saskatchewan,2016A000247,Value,All households,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v116886662,9.1.1.13,1608,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Health,Dollars,81,millions,6,v116886663,9.1.1.14,1043,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Transport,Dollars,81,millions,6,v116886664,9.1.1.15,4146,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Communications,Dollars,81,millions,6,v116886665,9.1.1.16,673,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Recreation and culture,Dollars,81,millions,6,v116886666,9.1.1.17,2868,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Education,Dollars,81,millions,6,v116886667,9.1.1.18,258,,,,0
2008,Saskatchewan,2016A000247,Value,All households,"Food, beverage and accommodation services",Dollars,81,millions,6,v116886668,9.1.1.19,1849,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Insurance and financial services,Dollars,81,millions,6,v116886669,9.1.1.20,2312,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Miscellaneous goods and services,Dollars,81,millions,6,v116886670,9.1.1.21,1284,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Social transfers in kind (STiK),Dollars,81,millions,6,v1059426541,9.1.1.29,8288,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1059426542,9.1.1.30,3066,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1059426543,9.1.1.31,3905,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1059426544,9.1.1.32,1317,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Household actual final consumption,Dollars,81,millions,6,v1059426545,9.1.1.33,34962,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Change in pension entitlements,Dollars,81,millions,6,v116886671,9.1.1.22,1301,,,,0
2008,Saskatchewan,2016A000247,Value,All households,Household net saving,Dollars,81,millions,6,v116886672,9.1.1.23,2014,,,,0
2008,Saskatchewan,2016A000247,Value,Lowest income quintile,Household disposable income,Dollars,81,millions,6,v1143393235,9.1.2.1,683,,,,0
2008,Saskatchewan,2016A000247,Value,Lowest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143393254,9.1.2.8,1397,,,,0
2008,Saskatchewan,2016A000247,Value,Second income quintile,Household disposable income,Dollars,81,millions,6,v1143395083,9.1.3.1,2931,,,,0
2008,Saskatchewan,2016A000247,Value,Second income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143395102,9.1.3.8,3600,,,,0
2008,Saskatchewan,2016A000247,Value,Third income quintile,Household disposable income,Dollars,81,millions,6,v1143396931,9.1.4.1,5249,,,,0
2008,Saskatchewan,2016A000247,Value,Third income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143396950,9.1.4.8,5912,,,,0
2008,Saskatchewan,2016A000247,Value,Fourth income quintile,Household disposable income,Dollars,81,millions,6,v1143398779,9.1.5.1,6165,,,,0
2008,Saskatchewan,2016A000247,Value,Fourth income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143398798,9.1.5.8,6545,,,,0
2008,Saskatchewan,2016A000247,Value,Highest income quintile,Household disposable income,Dollars,81,millions,6,v1143400627,9.1.6.1,12360,,,,0
2008,Saskatchewan,2016A000247,Value,Highest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143400646,9.1.6.8,9220,,,,0
2008,Saskatchewan,2016A000247,Value,Less than 35 years,Household disposable income,Dollars,81,millions,6,v1143402475,9.1.7.1,5632,,,,0
2008,Saskatchewan,2016A000247,Value,Less than 35 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143402494,9.1.7.8,5461,,,,0
2008,Saskatchewan,2016A000247,Value,35 to 44 years,Household disposable income,Dollars,81,millions,6,v1143404323,9.1.8.1,5366,,,,0
2008,Saskatchewan,2016A000247,Value,35 to 44 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143404342,9.1.8.8,5438,,,,0
2008,Saskatchewan,2016A000247,Value,45 to 54 years,Household disposable income,Dollars,81,millions,6,v1143406171,9.1.9.1,6930,,,,0
2008,Saskatchewan,2016A000247,Value,45 to 54 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143406190,9.1.9.8,6724,,,,0
2008,Saskatchewan,2016A000247,Value,55 to 64 years,Household disposable income,Dollars,81,millions,6,v1143408019,9.1.10.1,4518,,,,0
2008,Saskatchewan,2016A000247,Value,55 to 64 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143408038,9.1.10.8,4653,,,,0
2008,Saskatchewan,2016A000247,Value,65 years and over,Household disposable income,Dollars,81,millions,6,v1143409867,9.1.11.1,4941,,,,0
2008,Saskatchewan,2016A000247,Value,65 years and over,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143409886,9.1.11.8,4397,,,,0
2008,Alberta,2016A000248,Value,All households,Household disposable income,Dollars,81,millions,6,v116886742,10.1.1.1,118625,,,,0
2008,Alberta,2016A000248,Value,All households,Compensation of employees,Dollars,81,millions,6,v116886743,10.1.1.2,122638,,,,0
2008,Alberta,2016A000248,Value,All households,Net mixed income,Dollars,81,millions,6,v116886744,10.1.1.3,18411,,,,0
2008,Alberta,2016A000248,Value,All households,Property income received,Dollars,81,millions,6,v116886745,10.1.1.4,20864,,,,0
2008,Alberta,2016A000248,Value,All households,Less: property income paid,Dollars,81,millions,6,v116886746,10.1.1.5,8930,,,,0
2008,Alberta,2016A000248,Value,All households,Current transfers received,Dollars,81,millions,6,v116886747,10.1.1.6,19423,,,,0
2008,Alberta,2016A000248,Value,All households,Less: current transfers paid,Dollars,81,millions,6,v116886748,10.1.1.7,53781,,,,0
2008,Alberta,2016A000248,Value,All households,Social transfers in kind (STiK),Dollars,81,millions,6,v1059426546,10.1.1.24,26623,,,,0
2008,Alberta,2016A000248,Value,All households,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1059426547,10.1.1.25,9465,,,,0
2008,Alberta,2016A000248,Value,All households,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1059426548,10.1.1.26,11650,,,,0
2008,Alberta,2016A000248,Value,All households,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1059426549,10.1.1.27,5508,,,,0
2008,Alberta,2016A000248,Value,All households,Adjusted household disposable income,Dollars,81,millions,6,v1059426550,10.1.1.28,145248,,,,0
2008,Alberta,2016A000248,Value,All households,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v116886749,10.1.1.8,112517,,,,0
2008,Alberta,2016A000248,Value,All households,Food and non-alcoholic beverages,Dollars,81,millions,6,v116886750,10.1.1.9,9290,,,,0
2008,Alberta,2016A000248,Value,All households,Alcoholic beverages and tobacco,Dollars,81,millions,6,v116886751,10.1.1.10,4681,,,,0
2008,Alberta,2016A000248,Value,All households,Clothing and footwear,Dollars,81,millions,6,v116886752,10.1.1.11,5031,,,,0
2008,Alberta,2016A000248,Value,All households,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v116886753,10.1.1.12,26136,,,,0
2008,Alberta,2016A000248,Value,All households,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v116886754,10.1.1.13,6659,,,,0
2008,Alberta,2016A000248,Value,All households,Health,Dollars,81,millions,6,v116886755,10.1.1.14,4266,,,,0
2008,Alberta,2016A000248,Value,All households,Transport,Dollars,81,millions,6,v116886756,10.1.1.15,17950,,,,0
2008,Alberta,2016A000248,Value,All households,Communications,Dollars,81,millions,6,v116886757,10.1.1.16,2802,,,,0
2008,Alberta,2016A000248,Value,All households,Recreation and culture,Dollars,81,millions,6,v116886758,10.1.1.17,11926,,,,0
2008,Alberta,2016A000248,Value,All households,Education,Dollars,81,millions,6,v116886759,10.1.1.18,1200,,,,0
2008,Alberta,2016A000248,Value,All households,"Food, beverage and accommodation services",Dollars,81,millions,6,v116886760,10.1.1.19,8492,,,,0
2008,Alberta,2016A000248,Value,All households,Insurance and financial services,Dollars,81,millions,6,v116886761,10.1.1.20,9112,,,,0
2008,Alberta,2016A000248,Value,All households,Miscellaneous goods and services,Dollars,81,millions,6,v116886762,10.1.1.21,4970,,,,0
2008,Alberta,2016A000248,Value,All households,Social transfers in kind (STiK),Dollars,81,millions,6,v1059426551,10.1.1.29,26623,,,,0
2008,Alberta,2016A000248,Value,All households,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1059426552,10.1.1.30,9465,,,,0
2008,Alberta,2016A000248,Value,All households,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1059426553,10.1.1.31,11650,,,,0
2008,Alberta,2016A000248,Value,All households,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1059426554,10.1.1.32,5508,,,,0
2008,Alberta,2016A000248,Value,All households,Household actual final consumption,Dollars,81,millions,6,v1059426555,10.1.1.33,139140,,,,0
2008,Alberta,2016A000248,Value,All households,Change in pension entitlements,Dollars,81,millions,6,v116886763,10.1.1.22,3819,,,,0
2008,Alberta,2016A000248,Value,All households,Household net saving,Dollars,81,millions,6,v116886764,10.1.1.23,9927,,,,0
2008,Alberta,2016A000248,Value,Lowest income quintile,Household disposable income,Dollars,81,millions,6,v1143393367,10.1.2.1,1920,,,,0
2008,Alberta,2016A000248,Value,Lowest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143393386,10.1.2.8,4726,,,,0
2008,Alberta,2016A000248,Value,Second income quintile,Household disposable income,Dollars,81,millions,6,v1143395215,10.1.3.1,8832,,,,0
2008,Alberta,2016A000248,Value,Second income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143395234,10.1.3.8,11578,,,,0
2008,Alberta,2016A000248,Value,Third income quintile,Household disposable income,Dollars,81,millions,6,v1143397063,10.1.4.1,14574,,,,0
2008,Alberta,2016A000248,Value,Third income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143397082,10.1.4.8,16902,,,,0
2008,Alberta,2016A000248,Value,Fourth income quintile,Household disposable income,Dollars,81,millions,6,v1143398911,10.1.5.1,24558,,,,0
2008,Alberta,2016A000248,Value,Fourth income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143398930,10.1.5.8,26368,,,,0
2008,Alberta,2016A000248,Value,Highest income quintile,Household disposable income,Dollars,81,millions,6,v1143400759,10.1.6.1,68741,,,,0
2008,Alberta,2016A000248,Value,Highest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143400778,10.1.6.8,52941,,,,0
2008,Alberta,2016A000248,Value,Less than 35 years,Household disposable income,Dollars,81,millions,6,v1143402607,10.1.7.1,26495,,,,0
2008,Alberta,2016A000248,Value,Less than 35 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143402626,10.1.7.8,26293,,,,0
2008,Alberta,2016A000248,Value,35 to 44 years,Household disposable income,Dollars,81,millions,6,v1143404455,10.1.8.1,25535,,,,0
2008,Alberta,2016A000248,Value,35 to 44 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143404474,10.1.8.8,25358,,,,0
2008,Alberta,2016A000248,Value,45 to 54 years,Household disposable income,Dollars,81,millions,6,v1143406303,10.1.9.1,34222,,,,0
2008,Alberta,2016A000248,Value,45 to 54 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143406322,10.1.9.8,31396,,,,0
2008,Alberta,2016A000248,Value,55 to 64 years,Household disposable income,Dollars,81,millions,6,v1143408151,10.1.10.1,18541,,,,0
2008,Alberta,2016A000248,Value,55 to 64 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143408170,10.1.10.8,17619,,,,0
2008,Alberta,2016A000248,Value,65 years and over,Household disposable income,Dollars,81,millions,6,v1143409999,10.1.11.1,13832,,,,0
2008,Alberta,2016A000248,Value,65 years and over,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143410018,10.1.11.8,11849,,,,0
2008,British Columbia,2016A000259,Value,All households,Household disposable income,Dollars,81,millions,6,v116886834,11.1.1.1,118209,,,,0
2008,British Columbia,2016A000259,Value,All households,Compensation of employees,Dollars,81,millions,6,v116886835,11.1.1.2,103735,,,,0
2008,British Columbia,2016A000259,Value,All households,Net mixed income,Dollars,81,millions,6,v116886836,11.1.1.3,25604,,,,0
2008,British Columbia,2016A000259,Value,All households,Property income received,Dollars,81,millions,6,v116886837,11.1.1.4,23452,,,,0
2008,British Columbia,2016A000259,Value,All households,Less: property income paid,Dollars,81,millions,6,v116886838,11.1.1.5,10757,,,,0
2008,British Columbia,2016A000259,Value,All households,Current transfers received,Dollars,81,millions,6,v116886839,11.1.1.6,23853,,,,0
2008,British Columbia,2016A000259,Value,All households,Less: current transfers paid,Dollars,81,millions,6,v116886840,11.1.1.7,47678,,,,0
2008,British Columbia,2016A000259,Value,All households,Social transfers in kind (STiK),Dollars,81,millions,6,v1059426556,11.1.1.24,30052,,,,0
2008,British Columbia,2016A000259,Value,All households,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1059426557,11.1.1.25,9200,,,,0
2008,British Columbia,2016A000259,Value,All households,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1059426558,11.1.1.26,14472,,,,0
2008,British Columbia,2016A000259,Value,All households,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1059426559,11.1.1.27,6380,,,,0
2008,British Columbia,2016A000259,Value,All households,Adjusted household disposable income,Dollars,81,millions,6,v1059426560,11.1.1.28,148261,,,,0
2008,British Columbia,2016A000259,Value,All households,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v116886841,11.1.1.8,123427,,,,0
2008,British Columbia,2016A000259,Value,All households,Food and non-alcoholic beverages,Dollars,81,millions,6,v116886842,11.1.1.9,11011,,,,0
2008,British Columbia,2016A000259,Value,All households,Alcoholic beverages and tobacco,Dollars,81,millions,6,v116886843,11.1.1.10,5171,,,,0
2008,British Columbia,2016A000259,Value,All households,Clothing and footwear,Dollars,81,millions,6,v116886844,11.1.1.11,4665,,,,0
2008,British Columbia,2016A000259,Value,All households,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v116886845,11.1.1.12,31301,,,,0
2008,British Columbia,2016A000259,Value,All households,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v116886846,11.1.1.13,7039,,,,0
2008,British Columbia,2016A000259,Value,All households,Health,Dollars,81,millions,6,v116886847,11.1.1.14,4836,,,,0
2008,British Columbia,2016A000259,Value,All households,Transport,Dollars,81,millions,6,v116886848,11.1.1.15,16612,,,,0
2008,British Columbia,2016A000259,Value,All households,Communications,Dollars,81,millions,6,v116886849,11.1.1.16,3048,,,,0
2008,British Columbia,2016A000259,Value,All households,Recreation and culture,Dollars,81,millions,6,v116886850,11.1.1.17,11663,,,,0
2008,British Columbia,2016A000259,Value,All households,Education,Dollars,81,millions,6,v116886851,11.1.1.18,1884,,,,0
2008,British Columbia,2016A000259,Value,All households,"Food, beverage and accommodation services",Dollars,81,millions,6,v116886852,11.1.1.19,9268,,,,0
2008,British Columbia,2016A000259,Value,All households,Insurance and financial services,Dollars,81,millions,6,v116886853,11.1.1.20,10928,,,,0
2008,British Columbia,2016A000259,Value,All households,Miscellaneous goods and services,Dollars,81,millions,6,v116886854,11.1.1.21,6001,,,,0
2008,British Columbia,2016A000259,Value,All households,Social transfers in kind (STiK),Dollars,81,millions,6,v1059426561,11.1.1.29,30052,,,,0
2008,British Columbia,2016A000259,Value,All households,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1059426562,11.1.1.30,9200,,,,0
2008,British Columbia,2016A000259,Value,All households,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1059426563,11.1.1.31,14472,,,,0
2008,British Columbia,2016A000259,Value,All households,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1059426564,11.1.1.32,6380,,,,0
2008,British Columbia,2016A000259,Value,All households,Household actual final consumption,Dollars,81,millions,6,v1059426565,11.1.1.33,153479,,,,0
2008,British Columbia,2016A000259,Value,All households,Change in pension entitlements,Dollars,81,millions,6,v116886855,11.1.1.22,5140,,,,0
2008,British Columbia,2016A000259,Value,All households,Household net saving,Dollars,81,millions,6,v116886856,11.1.1.23,-78,,,,0
2008,British Columbia,2016A000259,Value,Lowest income quintile,Household disposable income,Dollars,81,millions,6,v1143393499,11.1.2.1,7000,,,,0
2008,British Columbia,2016A000259,Value,Lowest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143393518,11.1.2.8,16028,,,,0
2008,British Columbia,2016A000259,Value,Second income quintile,Household disposable income,Dollars,81,millions,6,v1143395347,11.1.3.1,11666,,,,0
2008,British Columbia,2016A000259,Value,Second income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143395366,11.1.3.8,16883,,,,0
2008,British Columbia,2016A000259,Value,Third income quintile,Household disposable income,Dollars,81,millions,6,v1143397195,11.1.4.1,18663,,,,0
2008,British Columbia,2016A000259,Value,Third income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143397214,11.1.4.8,21257,,,,0
2008,British Columbia,2016A000259,Value,Fourth income quintile,Household disposable income,Dollars,81,millions,6,v1143399043,11.1.5.1,26624,,,,0
2008,British Columbia,2016A000259,Value,Fourth income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143399062,11.1.5.8,27831,,,,0
2008,British Columbia,2016A000259,Value,Highest income quintile,Household disposable income,Dollars,81,millions,6,v1143400891,11.1.6.1,54255,,,,0
2008,British Columbia,2016A000259,Value,Highest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143400910,11.1.6.8,41428,,,,0
2008,British Columbia,2016A000259,Value,Less than 35 years,Household disposable income,Dollars,81,millions,6,v1143402739,11.1.7.1,20893,,,,0
2008,British Columbia,2016A000259,Value,Less than 35 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143402758,11.1.7.8,22286,,,,0
2008,British Columbia,2016A000259,Value,35 to 44 years,Household disposable income,Dollars,81,millions,6,v1143404587,11.1.8.1,26210,,,,0
2008,British Columbia,2016A000259,Value,35 to 44 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143404606,11.1.8.8,26919,,,,0
2008,British Columbia,2016A000259,Value,45 to 54 years,Household disposable income,Dollars,81,millions,6,v1143406435,11.1.9.1,30600,,,,0
2008,British Columbia,2016A000259,Value,45 to 54 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143406454,11.1.9.8,30562,,,,0
2008,British Columbia,2016A000259,Value,55 to 64 years,Household disposable income,Dollars,81,millions,6,v1143408283,11.1.10.1,21557,,,,0
2008,British Columbia,2016A000259,Value,55 to 64 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143408302,11.1.10.8,23385,,,,0
2008,British Columbia,2016A000259,Value,65 years and over,Household disposable income,Dollars,81,millions,6,v1143410131,11.1.11.1,18949,,,,0
2008,British Columbia,2016A000259,Value,65 years and over,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143410150,11.1.11.8,20275,,,,0
2008,Yukon,2016A000260,Value,All households,Household disposable income,Dollars,81,millions,6,v116886926,12.1.1.1,1107,,,,0
2008,Yukon,2016A000260,Value,All households,Compensation of employees,Dollars,81,millions,6,v116886927,12.1.1.2,1055,,,,0
2008,Yukon,2016A000260,Value,All households,Net mixed income,Dollars,81,millions,6,v116886928,12.1.1.3,213,,,,0
2008,Yukon,2016A000260,Value,All households,Property income received,Dollars,81,millions,6,v116886929,12.1.1.4,134,,,,0
2008,Yukon,2016A000260,Value,All households,Less: property income paid,Dollars,81,millions,6,v116886930,12.1.1.5,58,,,,0
2008,Yukon,2016A000260,Value,All households,Current transfers received,Dollars,81,millions,6,v116886931,12.1.1.6,262,,,,0
2008,Yukon,2016A000260,Value,All households,Less: current transfers paid,Dollars,81,millions,6,v116886932,12.1.1.7,499,,,,0
